"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"260540 Feira Nova";1;-;1;7;1;4;4;-;-;2;-;-;20
"260545 Fernando de Noronha";-;1;-;-;-;-;-;-;3;8;8;10;30
"260550 Ferreiros";-;-;-;-;-;-;-;1;-;-;-;-;1
"260600 Garanhuns";-;1;2;27;10;2;4;6;3;1;5;6;67
"260620 Goiana";8;4;14;13;9;3;2;5;-;5;14;15;92
"260630 Granito";-;-;1;-;-;-;-;-;-;-;-;-;1
"260640 Gravatá";100;125;130;160;59;17;2;2;1;-;1;-;597
"260650 Iati";-;1;-;-;-;-;-;-;-;-;-;-;1
"260660 Ibimirim";-;-;-;-;1;-;1;3;-;-;-;-;5
"260680 Igarassu";2;3;3;16;29;22;19;18;4;23;19;21;179
"260690 Iguaracy";-;-;-;-;-;-;1;-;-;-;-;-;1
"260760 Ilha de Itamaracá";-;-;-;1;-;-;-;-;-;-;-;-;1
"260710 Ingazeira";-;-;-;-;-;-;-;3;-;-;1;-;4
"260720 Ipojuca";-;-;1;3;5;4;10;7;5;6;7;5;53
"260730 Ipubi";-;-;-;-;-;1;-;-;1;-;-;-;2
"260740 Itacuruba";-;-;-;1;-;-;-;-;-;-;-;-;1
"260750 Itaíba";-;-;-;-;-;1;-;-;-;-;-;-;1
"260765 Itambé";-;-;-;-;-;1;1;-;-;-;-;-;2
"260770 Itapetim";1;-;1;1;-;1;-;1;-;-;-;-;5
"260775 Itapissuma";-;-;-;-;-;-;-;-;-;-;1;-;1
"260790 Jaboatão dos Guararapes";45;29;40;58;42;48;36;31;10;123;159;128;749
"260795 Jaqueira";-;-;1;1;-;-;-;-;-;-;-;-;2
"260800 Jataúba";4;11;19;59;43;17;8;12;9;8;15;8;213
"260810 João Alfredo";-;2;1;2;5;1;-;-;-;-;-;-;11
"260825 Jucati";-;-;-;-;-;-;-;-;-;-;1;-;1
"260850 Lagoa de Itaenga";-;-;-;-;-;-;-;1;-;-;-;-;1
"260845 Lagoa do Carro";-;-;1;1;2;1;1;4;1;-;1;-;12
"260860 Lagoa do Ouro";-;-;-;-;-;-;-;1;-;-;-;-;1
"260875 Lagoa Grande";-;-;-;-;-;-;-;-;-;4;-;-;4
"260880 Lajedo";1;-;6;5;-;-;1;1;1;-;2;1;18
"260890 Limoeiro";11;17;46;39;24;22;21;18;3;5;9;8;223
"260900 Macaparana";-;-;-;-;1;-;6;7;-;-;-;-;14
"260910 Machados";-;1;6;48;38;40;15;16;3;2;-;-;169
"260930 Mirandiba";-;-;-;3;-;1;-;-;-;-;-;-;4
"261430 Moreilândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"260940 Moreno";-;-;22;47;1;14;2;-;-;-;-;-;86
"260960 Olinda";7;13;20;19;21;34;22;14;18;7;5;2;182
"260970 Orobó";1;-;12;8;8;3;-;1;-;-;-;1;34
"260990 Ouricuri";-;-;-;1;-;-;-;-;1;-;-;1;3
"261000 Palmares";2;2;10;9;3;11;4;9;7;12;22;10;101
"261010 Palmeirina";-;-;-;-;4;-;-;-;-;-;-;-;4
"261020 Panelas";-;-;-;-;2;-;-;-;-;-;-;-;2
"261030 Paranatama";-;-;-;2;1;2;-;-;1;-;-;-;6
"261040 Parnamirim";-;-;-;1;7;4;2;1;-;-;-;-;15
"261050 Passira";3;3;10;40;42;12;6;4;-;1;1;-;122
"261060 Paudalho";-;-;-;-;-;4;3;5;4;1;-;-;17
"261070 Paulista";21;36;24;38;26;59;20;19;10;47;24;22;346
"261080 Pedra";-;-;1;3;2;1;-;4;2;-;1;-;14
"261090 Pesqueira";1;5;2;2;2;2;-;-;-;-;1;7;22
"261100 Petrolândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"261110 Petrolina";2;1;2;4;2;5;7;8;5;53;27;8;124
"261120 Poção";-;-;-;-;1;-;-;-;-;-;-;-;1
"261140 Primavera";-;-;8;-;-;-;-;-;-;-;-;-;8
"261150 Quipapá";-;1;-;2;4;-;-;-;-;-;-;-;7
"261153 Quixaba";-;-;-;-;-;-;1;1;-;-;-;-;2
"261160 Recife";82;106;152;298;401;268;230;193;142;161;135;109;2277
"261170 Riacho das Almas";-;1;-;2;-;-;-;-;-;-;-;-;3
"261180 Ribeirão";-;-;1;-;-;-;-;-;-;-;-;-;1
"261190 Rio Formoso";-;-;-;-;1;-;-;-;-;-;-;-;1
"261200 Sairé";-;-;4;13;-;-;-;-;-;-;-;-;17
"261220 Salgueiro";-;1;2;5;29;40;38;47;26;11;24;5;228
"261230 Saloá";2;-;-;-;-;-;-;-;-;-;-;-;2
"261240 Sanharó";-;-;-;-;1;-;-;-;-;-;-;-;1
"261245 Santa Cruz";-;-;1;-;-;1;-;-;-;-;-;-;2
"261247 Santa Cruz da Baixa Verde";-;-;-;-;-;-;1;4;-;-;-;-;5
"261250 Santa Cruz do Capibaribe";10;1;12;6;5;10;9;12;6;15;1;3;90
"261260 Santa Maria da Boa Vista";-;1;1;1;-;1;-;-;1;-;-;-;5
"261270 Santa Maria do Cambucá";3;-;2;-;-;-;-;-;-;-;-;-;5
"261280 Santa Terezinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"261290 São Benedito do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"261300 São Bento do Una";4;-;-;1;1;2;-;1;-;-;-;-;9
"261310 São Caitano";2;-;-;1;-;-;-;-;-;-;-;1;4
"261320 São João";-;1;2;3;4;-;1;2;2;1;-;-;16
"261330 São Joaquim do Monte";1;-;3;1;1;1;-;-;-;-;-;-;7
"261340 São José da Coroa Grande";-;-;-;-;1;-;-;-;-;-;-;-;1
"261350 São José do Belmonte";-;1;-;-;-;-;2;-;-;-;-;1;4
"261360 São José do Egito";-;1;1;-;-;-;-;-;-;-;-;-;2
"261370 São Lourenço da Mata";6;36;29;38;47;11;16;17;27;11;5;7;250
"261380 São Vicente Ferrer";1;-;1;-;-;-;-;-;-;-;-;-;2
"261390 Serra Talhada";-;-;1;1;-;4;2;1;3;2;1;-;15
"261400 Serrita";-;-;-;-;-;1;-;1;-;-;-;-;2
"261410 Sertânia";1;-;-;-;-;-;-;-;-;-;-;-;1
"261440 Solidão";-;-;-;-;-;-;-;-;1;-;-;-;1
"261450 Surubim";1;1;2;1;-;-;1;-;1;1;1;-;9
"261460 Tabira";-;-;-;5;-;-;-;-;-;-;-;-;5
"261470 Tacaimbó";-;-;1;6;-;-;-;-;-;-;-;-;7
"261530 Timbaúba";-;1;5;4;2;4;10;8;2;-;-;-;36
"261560 Trindade";1;-;-;-;1;-;-;-;-;-;-;-;2
"261570 Triunfo";-;-;-;-;-;1;1;1;-;1;-;-;4
"261580 Tupanatinga";-;-;-;-;1;-;-;-;1;-;-;-;2
"261590 Tuparetama";1;-;-;-;-;-;-;-;-;-;-;-;1
"261600 Venturosa";1;-;-;-;1;25;3;1;-;-;-;-;31
"261618 Vertente do Lério";-;-;-;-;-;-;-;1;-;-;-;-;1
"261620 Vertentes";-;-;-;-;-;-;-;-;-;1;-;-;1
"261630 Vicência";-;-;-;1;3;-;-;1;-;-;1;-;6
"261640 Vitória de Santo Antão";16;28;119;203;136;76;40;15;7;5;1;1;647
"261650 Xexéu";7;-;3;-;-;-;-;-;-;-;1;-;11
"270030 Arapiraca";105;89;91;124;201;211;149;118;84;94;69;81;1416
"270060 Barra de São Miguel";-;-;-;-;-;-;-;1;-;-;-;-;1
"270170 Capela";-;-;-;-;-;-;-;1;-;-;-;-;1
"270180 Carneiros";-;-;-;-;-;-;-;1;-;-;-;-;1
"270200 Coité do Nóia";-;-;-;-;-;-;2;1;3;-;-;1;7
"270210 Colônia Leopoldina";-;-;-;-;-;-;-;-;-;-;3;12;15
"270230 Coruripe";-;-;-;-;-;-;6;4;-;-;-;-;10
"270235 Craíbas";-;-;2;-;-;-;-;-;-;-;-;-;2
"270240 Delmiro Gouveia";1;-;2;-;3;1;-;1;1;-;-;-;9
"270250 Dois Riachos";-;-;-;-;-;-;1;-;1;3;1;-;6
"270290 Girau do Ponciano";-;1;-;-;-;-;-;-;-;-;-;-;1
"270310 Igaci";-;-;-;-;-;1;-;-;-;-;-;-;1
"270320 Igreja Nova";2;-;-;-;-;-;-;-;-;1;-;-;3
"270330 Inhapi";-;-;-;-;-;-;-;1;-;-;1;-;2
"270340 Jacaré dos Homens";-;-;-;-;-;-;1;-;1;-;-;-;2
"270360 Japaratinga";-;-;1;-;-;-;-;-;-;-;-;-;1
"270380 Joaquim Gomes";-;-;-;-;-;-;1;-;-;1;1;-;3
"270400 Junqueiro";-;-;-;1;-;-;-;-;-;1;-;-;2
"270420 Limoeiro de Anadia";-;-;-;1;-;-;-;-;-;-;-;-;1
"270430 Maceió";28;39;20;35;49;49;47;39;23;34;41;26;430
"270450 Maragogi";7;-;2;3;1;1;1;14;7;3;14;-;53
"270470 Marechal Deodoro";1;-;-;-;1;-;-;-;1;-;-;-;3
"270480 Maribondo";-;-;-;-;-;-;3;-;-;-;-;-;3
"270500 Mata Grande";-;-;-;-;-;-;-;3;1;-;-;-;4
"270510 Matriz de Camaragibe";-;-;-;-;-;-;1;-;-;-;-;-;1
"270550 Murici";-;-;-;-;-;-;-;1;-;-;-;-;1
"270620 Palestina";1;-;-;-;-;-;-;1;-;-;-;-;2
"270630 Palmeira dos Índios";4;1;4;2;-;4;1;2;1;4;1;6;30
"270642 Pariconha";-;-;-;-;-;2;-;-;-;-;-;-;2
"270644 Paripueira";-;1;1;1;-;-;-;1;1;2;-;-;7
"270650 Passo de Camaragibe";-;1;-;-;-;-;-;-;-;-;-;-;1
"270670 Penedo";-;-;-;-;-;-;-;-;-;-;2;-;2
"270680 Piaçabuçu";-;-;-;1;-;-;-;-;-;-;-;1;2
"270690 Pilar";1;1;-;3;1;-;3;1;-;-;-;1;11
"270720 Poço das Trincheiras";1;-;-;1;-;-;-;-;-;-;-;-;2
"270730 Porto Calvo";-;-;-;-;-;-;-;-;1;-;-;-;1
"270740 Porto de Pedras";-;-;1;-;2;-;-;-;1;-;-;-;4
"270760 Quebrangulo";-;-;-;-;1;-;-;-;-;-;-;-;1
"270770 Rio Largo";4;1;1;8;15;4;5;2;-;1;-;3;44
"270800 Santana do Ipanema";-;5;4;-;1;-;-;1;1;1;-;-;13
"270830 São José da Laje";-;-;-;-;3;2;-;2;2;1;1;-;11
"270850 São Luís do Quitunde";-;-;-;-;-;-;-;-;-;-;1;-;1
"270860 São Miguel dos Campos";-;-;-;-;-;2;-;-;-;-;1;-;3
"270890 Satuba";-;-;-;-;1;-;-;-;-;-;-;-;1
"270915 Teotônio Vilela";5;-;-;-;2;-;-;2;1;-;-;-;10
"270930 União dos Palmares";-;-;-;-;5;30;8;9;5;3;8;17;85
"280030 Aracaju";6;5;10;15;40;18;11;11;5;16;21;9;167
"280210 Estância";-;1;-;2;-;-;-;-;1;-;-;-;4
"280240 Gararu";-;-;-;-;-;-;-;1;-;-;-;-;1
"280290 Itabaiana";-;-;-;1;1;1;-;-;-;-;-;-;3
"280300 Itabaianinha";1;-;-;-;-;-;-;-;1;-;1;-;3
"280320 Itaporanga d'Ajuda";-;-;2;-;-;-;-;-;-;-;-;-;2
"280330 Japaratuba";-;-;-;-;-;-;2;-;-;-;-;-;2
"280420 Monte Alegre de Sergipe";-;-;4;1;-;-;-;-;-;-;-;-;5
"280430 Muribeca";-;2;-;-;-;-;-;-;-;-;-;-;2
"280450 Nossa Senhora da Glória";1;3;1;1;1;1;2;-;1;-;1;1;13
"280490 Pacatuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"280560 Porto da Folha";-;-;1;1;-;-;-;-;-;-;-;-;2
"280570 Propriá";-;-;-;-;-;-;13;6;2;-;3;1;25
"280580 Riachão do Dantas";-;-;-;-;-;-;-;-;-;1;-;-;1
"280670 São Cristóvão";1;-;-;-;-;-;-;-;-;-;-;-;1
"280710 Simão Dias";-;-;-;-;-;-;1;1;1;-;-;-;3
"280740 Tobias Barreto";-;-;-;1;-;-;-;-;-;1;-;-;2
"290035 Adustina";-;-;2;-;3;-;-;-;-;-;-;-;5
"290040 Água Fria";-;-;-;-;1;-;-;1;1;-;-;-;3
"290070 Alagoinhas";3;-;-;-;-;1;1;2;1;1;5;-;14
"290080 Alcobaça";-;-;-;-;-;1;-;-;1;-;-;-;2
"290115 América Dourada";-;-;-;-;8;5;-;-;-;-;-;-;13
"290130 Andaraí";-;-;-;-;-;1;2;3;-;-;-;-;6
"290140 Angical";-;-;1;-;-;-;-;-;-;-;-;-;1
"290150 Anguera";1;-;-;-;-;1;2;-;1;1;-;-;6
"290170 Antônio Cardoso";-;-;-;-;-;-;-;-;-;1;-;-;1
"290180 Antônio Gonçalves";-;-;1;-;-;-;-;1;1;1;-;-;4
"290195 Apuarema";-;-;1;-;-;-;-;-;-;-;-;-;1
"290210 Araci";-;-;1;-;-;1;-;-;-;-;-;-;2
"290230 Aratuípe";-;-;-;-;-;-;-;-;1;-;-;-;1
"290265 Banzaê";-;-;-;-;3;-;-;-;-;-;-;-;3
"290270 Barra";-;3;3;15;46;3;7;-;1;-;-;-;78
"290290 Barra do Choça";-;-;1;-;-;-;-;-;-;-;-;-;1
"290320 Barreiras";7;4;2;8;54;45;22;10;5;6;6;5;174
"290340 Belmonte";2;2;14;33;54;114;24;8;-;1;-;-;252
"290380 Boa Vista do Tupim";-;-;-;-;-;-;1;-;-;-;1;1;3
"290390 Bom Jesus da Lapa";134;209;310;64;27;1;-;-;1;-;-;2;748
"290410 Boquira";-;-;-;-;-;3;1;3;1;-;3;3;14
"290440 Brejolândia";12;16;12;23;30;21;6;-;-;-;-;-;120
"290450 Brotas de Macaúbas";1;-;-;-;1;1;-;-;-;-;-;-;3
"290460 Brumado";-;-;-;1;-;-;2;-;-;1;-;-;4
"290475 Buritirama";1;4;43;30;8;2;-;-;1;-;-;-;89
"290500 Caculé";-;-;-;2;-;-;-;-;-;-;-;-;2
"290510 Caém";-;-;1;-;-;-;-;-;-;-;-;-;1
"290520 Caetité";-;-;-;3;1;-;-;-;-;-;-;-;4
"290530 Cafarnaum";-;-;-;-;1;-;-;-;-;-;-;1;2
"290570 Camaçari";1;4;1;1;2;9;12;6;3;2;3;2;46
"290580 Camamu";-;-;-;-;-;-;-;-;-;-;-;3;3
"290590 Campo Alegre de Lourdes";1;-;-;-;6;5;6;4;-;-;-;-;22
"290600 Campo Formoso";-;-;-;-;1;-;-;-;-;-;-;2;3
"290610 Canápolis";1;5;58;10;2;2;1;1;-;-;-;-;80
"290620 Canarana";-;-;1;41;1;8;-;-;-;-;3;-;54
"290630 Canavieiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"290650 Candeias";-;-;-;-;-;1;-;-;-;1;-;-;2
"290670 Cândido Sales";-;1;-;1;-;-;-;-;-;-;-;-;2
"290710 Carinhanha";4;1;3;36;100;31;5;-;1;-;-;-;181
"290720 Casa Nova";-;-;-;-;-;-;14;97;93;94;40;7;345
"290750 Catu";-;-;-;-;-;1;2;-;-;-;-;-;3
"290755 Caturama";-;-;-;-;-;-;-;-;-;-;2;1;3
"290760 Central";-;-;-;-;-;2;-;-;-;-;-;-;2
"290800 Coaraci";-;-;1;2;-;-;1;-;1;-;-;-;5
"290840 Conceição do Coité";-;-;-;-;-;-;-;-;-;-;1;-;1
"290850 Conceição do Jacuípe";1;-;-;-;-;-;-;2;-;-;-;2;5
"290880 Contendas do Sincorá";-;-;-;-;1;-;-;-;-;-;-;-;1
"290890 Coração de Maria";-;-;-;-;-;-;-;10;-;2;-;-;12
"290910 Coribe";-;-;-;1;-;-;1;-;1;-;1;-;4
"290930 Correntina";2;1;59;426;180;9;1;-;1;-;-;-;679
"290940 Cotegipe";-;-;-;-;2;1;1;-;-;-;-;-;4
"290970 Cristópolis";-;-;-;1;-;-;1;-;-;-;3;1;6
"290980 Cruz das Almas";-;-;-;-;-;1;-;-;1;-;-;-;2
"291005 Dias d'Ávila";2;1;1;1;3;-;1;-;-;-;1;2;12
"291010 Dom Basílio";-;-;-;1;3;8;11;-;6;6;6;5;46
"290050 Érico Cardoso";-;-;-;-;-;-;-;-;-;-;-;1;1
"291070 Euclides da Cunha";-;-;-;-;-;-;-;-;-;1;13;-;14
"291072 Eunápolis";4;3;3;13;9;3;6;2;-;1;-;2;46
"291075 Fátima";1;-;-;-;-;-;-;-;-;-;-;-;1
"291080 Feira de Santana";25;17;18;8;9;22;52;76;44;47;106;218;642
"291100 Floresta Azul";-;-;-;-;-;-;-;-;-;-;5;1;6
"291120 Gandu";-;-;1;-;-;-;-;-;-;-;-;-;1
"291130 Gentio do Ouro";2;-;-;-;-;-;1;8;4;13;26;-;54
"291140 Glória";-;1;-;-;-;-;-;1;1;-;-;-;3
"291150 Gongogi";-;-;-;-;-;-;-;-;-;1;-;-;1
"291160 Governador Mangabeira";2;-;-;-;-;-;2;-;1;-;5;22;32
"291170 Guanambi";-;-;10;4;1;1;2;1;-;-;2;-;21
"291190 Iaçu";3;-;-;-;-;-;-;-;-;-;-;-;3
"291200 Ibiassucê";1;-;-;-;-;-;-;-;-;-;-;-;1
"291210 Ibicaraí";11;4;23;6;7;13;11;4;5;3;6;2;95
"291230 Ibicuí";-;-;-;1;-;-;-;-;-;-;-;-;1
"291250 Ibipitanga";1;-;1;-;-;-;-;-;-;-;-;-;2
"291280 Ibirapuã";-;-;-;-;-;-;-;-;1;-;-;-;1
"291320 Ibotirama";1;4;18;32;59;24;6;5;3;1;-;-;153
"291330 Ichu";-;-;-;-;-;-;-;-;1;-;-;-;1
"291340 Igaporã";-;-;7;1;8;-;-;-;-;-;-;-;16
"291360 Ilhéus";26;73;31;23;1;-;-;4;3;-;-;1;162
"291380 Ipecaetá";-;1;1;-;-;-;1;3;1;3;-;-;10
"291390 Ipiaú";-;-;-;-;-;-;-;-;1;-;-;-;1
"291400 Ipirá";-;1;1;1;6;1;1;-;-;-;-;-;11
"291410 Ipupiara";-;-;1;-;-;-;-;-;-;-;6;23;30
"291440 Iraquara";1;-;-;-;1;1;-;-;-;1;-;-;4
"291460 Irecê";1;-;4;3;1;-;1;-;1;2;-;3;16
"291470 Itaberaba";2;-;4;12;-;1;-;-;-;-;2;-;21
"291480 Itabuna";6;8;5;2;1;-;2;5;8;7;17;19;80
"291490 Itacaré";6;3;1;-;-;-;-;-;-;-;2;-;12
"291535 Itaguaçu da Bahia";-;-;-;-;-;9;-;-;-;-;-;-;9
"291550 Itajuípe";1;1;-;-;-;-;-;-;-;-;-;-;2
"291560 Itamaraju";1;-;2;5;2;-;-;1;-;-;-;-;11
"291570 Itamari";-;-;1;-;-;-;-;-;-;-;-;-;1
"291600 Itanhém";-;-;-;-;-;-;7;8;3;-;-;-;18
"291630 Itapebi";-;-;2;1;-;-;-;-;2;-;-;-;5
"291640 Itapetinga";-;1;-;-;-;-;-;-;-;-;-;-;1
"291660 Itapitanga";-;-;-;1;-;-;-;-;-;-;-;-;1
"291700 Itiúba";-;-;-;-;-;-;1;1;-;-;-;-;2
"291710 Itororó";-;-;-;-;-;-;-;-;-;1;-;-;1
"291720 Ituaçu";-;-;1;1;1;-;-;-;-;-;-;-;3
"291730 Ituberá";-;-;1;-;-;-;-;-;-;-;-;-;1
"291735 Jaborandi";-;-;-;3;5;6;6;7;-;-;1;1;29
"291750 Jacobina";1;1;-;4;3;1;2;4;-;-;2;2;20
"291760 Jaguaquara";-;-;-;-;2;-;-;2;-;1;-;-;5
"291770 Jaguarari";-;-;-;-;-;-;-;-;-;-;1;-;1
"291800 Jequié";2;1;1;2;-;-;4;1;1;6;2;1;21
"291810 Jeremoabo";-;-;-;-;-;-;2;-;-;-;-;-;2
"291820 Jiquiriçá";-;-;-;-;-;-;-;-;-;-;1;-;1
"291840 Juazeiro";2;-;5;5;3;5;7;6;16;14;11;11;85
"291850 Jussara";-;-;-;-;1;-;-;-;-;-;-;-;1
"291880 Laje";-;1;-;-;-;-;-;-;-;-;-;-;1
"291920 Lauro de Freitas";-;-;-;1;-;-;-;-;-;2;-;-;3
"291930 Lençóis";-;-;-;-;1;2;-;-;-;-;2;1;6
"291950 Livramento de Nossa Senhora";-;-;51;71;15;9;-;-;1;-;-;1;148
"291955 Luís Eduardo Magalhães";-;1;-;1;-;2;-;3;2;1;-;-;10
"291980 Macaúbas";-;-;1;-;-;-;6;19;2;2;4;11;45
"291992 Madre de Deus";-;1;-;-;1;-;-;-;-;-;-;-;2
"292010 Mairi";2;-;-;4;1;-;1;-;-;-;3;1;12
"292020 Malhada";-;-;1;41;24;-;-;-;-;-;-;-;66
"292040 Manoel Vitorino";1;1;4;-;-;-;-;-;-;-;-;-;6
"292050 Maracás";1;-;-;1;2;-;-;-;-;-;-;3;7
"292080 Marcionílio Souza";-;-;-;-;-;-;-;-;-;-;-;1;1
"292100 Mata de São João";-;-;-;-;-;-;-;-;-;-;-;1;1
"292105 Matina";-;-;-;6;2;-;-;-;1;-;-;-;9
"292110 Medeiros Neto";1;-;-;-;-;-;1;1;-;-;-;-;3
"292120 Miguel Calmon";-;-;1;3;-;-;-;-;-;1;-;-;5
"292140 Mirangaba";-;-;-;-;-;-;-;1;-;-;-;-;1
"292160 Morpará";-;-;-;7;-;6;8;-;2;-;2;-;25
"292170 Morro do Chapéu";-;-;-;-;-;1;-;-;-;-;-;-;1
"292200 Mucuri";2;2;5;2;2;2;3;6;-;1;-;-;25
"292230 Muritiba";-;1;-;-;-;-;-;-;-;3;-;-;4
"292260 Nilo Peçanha";-;1;-;-;-;-;-;-;-;-;-;-;1
"292265 Nordestina";-;1;-;-;-;1;-;-;-;-;-;-;2
"292273 Nova Fátima";-;-;-;-;-;-;-;-;-;-;-;1;1
"292300 Nova Viçosa";4;-;2;1;-;-;-;-;-;-;-;-;7
"292303 Novo Horizonte";-;-;-;1;-;-;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";-;1;2;40;93;61;16;6;1;-;2;2;224
"292335 Ourolândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"292340 Palmas de Monte Alto";-;-;-;3;1;-;-;-;-;-;-;-;4
"292350 Palmeiras";-;-;-;-;-;-;-;-;-;-;1;-;1
"292360 Paramirim";-;-;-;2;13;7;1;23;26;66;145;49;332
"292370 Paratinga";-;1;6;164;93;21;12;4;1;-;-;-;302
"292380 Paripiranga";-;4;6;2;7;5;-;4;2;1;-;-;31
"292400 Paulo Afonso";1;1;-;2;-;-;1;-;-;-;-;-;5
"292405 Pé de Serra";-;1;13;3;6;1;-;-;-;-;-;-;24
"292440 Pilão Arcado";2;-;5;74;58;9;6;5;-;1;1;2;163
"292460 Pindobaçu";-;-;-;-;-;-;-;1;-;-;1;-;2
"292470 Piripá";-;-;-;-;-;-;-;-;-;1;-;-;1
"292480 Piritiba";-;-;-;-;-;1;-;-;-;-;-;-;1
"292510 Poções";2;1;-;-;-;-;-;-;-;-;-;-;3
"292525 Ponto Novo";-;-;-;-;-;-;1;-;-;-;-;-;1
"292530 Porto Seguro";-;-;2;1;-;-;-;1;2;3;1;1;11
"292550 Prado";-;-;2;1;-;1;1;-;1;-;1;-;7
"292570 Presidente Jânio Quadros";1;-;-;-;-;-;-;-;-;-;-;-;1
"292575 Presidente Tancredo Neves";-;2;-;-;-;-;-;-;-;-;-;-;2
"292580 Queimadas";-;-;-;1;-;-;-;-;-;-;-;-;1
"292590 Quijingue";-;2;2;1;-;-;-;1;-;-;1;-;7
"292595 Rafael Jambeiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"292600 Remanso";2;1;2;4;33;77;51;30;2;2;4;2;210
"292620 Riachão das Neves";-;-;-;-;-;5;-;-;-;-;-;-;5
"292630 Riachão do Jacuípe";-;-;1;24;18;1;3;-;-;-;-;-;47
"292640 Riacho de Santana";-;31;43;13;18;2;-;-;-;11;14;12;144
"292650 Ribeira do Amparo";-;-;-;-;-;-;-;-;2;-;-;-;2
"292660 Ribeira do Pombal";28;30;2;1;4;-;1;2;-;-;-;-;68
"292670 Rio de Contas";-;-;2;21;2;6;7;1;-;-;-;-;39
"292690 Rio do Pires";-;-;-;-;-;-;1;3;-;1;1;-;6
"292700 Rio Real";-;-;-;-;1;-;-;-;-;1;-;-;2
"292740 Salvador";190;99;129;114;98;85;98;67;65;106;111;119;1281
"292750 Santa Bárbara";-;-;-;-;-;-;-;1;-;-;-;-;1
"292770 Santa Cruz Cabrália";35;10;7;4;5;3;-;1;1;1;3;3;73
"292810 Santa Maria da Vitória";10;6;10;9;123;92;9;11;3;1;-;-;274
"292840 Santa Rita de Cássia";-;-;4;1;-;-;-;-;-;-;-;1;6
"292800 Santaluz";-;1;2;1;-;-;-;-;-;-;-;-;4
"292820 Santana";-;-;-;-;-;-;1;-;-;-;-;-;1
"292870 Santo Antônio de Jesus";-;-;-;1;-;-;-;-;-;2;2;1;6
"292880 Santo Estêvão";5;-;2;1;-;-;1;3;3;2;4;9;30
"292890 São Desidério";-;-;-;-;1;10;2;1;-;1;-;-;15
"292895 São Domingos";-;-;-;-;1;-;-;-;-;-;-;1;2
"292905 São Félix do Coribe";-;-;4;10;38;36;4;1;-;1;-;-;94
"292920 São Francisco do Conde";1;-;-;-;1;-;-;-;-;-;-;-;2
"292925 São Gabriel";-;-;-;-;-;-;1;-;-;-;-;-;1
"292930 São Gonçalo dos Campos";-;-;-;-;-;-;-;-;-;1;1;-;2
"292935 São José da Vitória";-;-;1;1;1;1;-;-;-;-;-;-;4
"292950 São Sebastião do Passé";-;-;1;-;1;-;-;-;-;-;-;-;2
"292975 Saubara";-;-;-;-;-;-;-;-;1;-;-;-;1
"292990 Seabra";1;1;-;-;-;-;-;-;-;-;-;-;2
"293000 Sebastião Laranjeiras";-;-;-;-;-;-;16;-;-;-;-;26;42
"293010 Senhor do Bonfim";-;-;1;-;-;1;1;-;1;-;-;-;4
"293020 Sento Sé";-;-;-;1;-;-;-;-;-;-;-;-;1
"293015 Serra do Ramalho";1;-;9;18;3;1;-;-;-;-;-;-;32
"293030 Serra Dourada";-;2;-;4;14;2;-;2;-;-;-;-;24
"293040 Serra Preta";-;-;-;-;-;-;-;3;-;-;-;-;3
"293050 Serrinha";2;3;7;2;-;1;-;-;-;-;1;1;17
"293060 Serrolândia";-;-;-;-;2;-;-;2;-;-;-;-;4
"293070 Simões Filho";2;1;-;-;-;-;-;-;-;-;-;-;3
"293075 Sítio do Mato";1;1;5;126;178;5;-;-;-;-;-;1;317
"293076 Sítio do Quinto";-;1;1;-;-;-;-;-;-;1;1;-;4
"293077 Sobradinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"293080 Souto Soares";-;-;1;-;-;-;-;-;-;6;-;-;7
"293090 Tabocas do Brejo Velho";-;-;-;3;12;-;-;-;-;-;-;-;15
"293100 Tanhaçu";-;-;2;15;74;5;1;-;-;-;-;-;97
"293105 Tanque Novo";1;-;-;1;1;-;1;-;-;-;-;-;4
"293110 Tanquinho";-;-;-;1;-;-;-;-;-;-;-;3;4
"293120 Taperoá";-;-;1;-;-;-;-;1;-;1;-;-;3
"293130 Tapiramutá";4;-;3;-;-;-;1;1;-;-;-;-;9
"293135 Teixeira de Freitas";22;10;41;48;101;83;35;16;6;1;2;3;368
"293160 Teolândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"293200 Uauá";-;-;1;-;2;-;-;-;1;-;-;-;4
"293240 Uibaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"293250 Una";-;-;-;-;-;1;-;-;-;-;-;-;1
"293280 Utinga";-;1;-;-;-;-;2;-;-;-;-;-;3
"293290 Valença";-;4;3;5;4;2;3;-;-;-;1;-;22
"293300 Valente";-;1;-;-;-;1;-;-;-;1;1;-;4
"293315 Várzea Nova";-;-;-;1;2;-;-;-;-;-;-;-;3
